Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27
2014-07-03 13:29,US Open,Union,102,O,3,3,Offense,Goal,Melanie,Papa,,,Grin,Diana,Charlie,Lexa,Dre,Melanie,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,62,D,4,3,Defense,Pull,,,Panna,7.839,Panna,Raha,Purifico,Lexa,Ben P,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,62,D,4,3,Defense,Throwaway,,,Anonymous,,Panna,Raha,Purifico,Lexa,Ben P,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,62,D,4,3,Offense,Catch,Panna,Ben P,,,Panna,Raha,Purifico,Lexa,Ben P,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,62,D,4,3,Offense,Catch,Ben P,Purifico,,,Panna,Raha,Purifico,Lexa,Ben P,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,62,D,4,3,Offense,Catch,Purifico,Panna,,,Panna,Raha,Purifico,Lexa,Ben P,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,62,D,4,3,Offense,Catch,Panna,Ben P,,,Panna,Raha,Purifico,Lexa,Ben P,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,62,D,4,3,Offense,Catch,Ben P,Panna,,,Panna,Raha,Purifico,Lexa,Ben P,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,62,D,4,3,Offense,Catch,Panna,Ben P,,,Panna,Raha,Purifico,Lexa,Ben P,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,62,D,4,3,Offense,Catch,Ben P,Purifico,,,Panna,Raha,Purifico,Lexa,Ben P,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,62,D,4,3,Offense,Goal,Purifico,Lexa,,,Panna,Raha,Purifico,Lexa,Ben P,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,43,D,4,4,Defense,Pull,,,Alex,6.965,Diana,Bill,Furf,Devlin,Dre,Jessie,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,43,D,4,4,Defense,Goal,,,Anonymous,,Diana,Bill,Furf,Devlin,Dre,Jessie,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Charlie,Miggs,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Miggs,Raha,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Raha,Miggs,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Miggs,Trey,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Trey,Miggs,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Miggs,Glazer,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Glazer,Jessie,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Jessie,Sara,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Sara,Miggs,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Miggs,Trey,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Trey,Glazer,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Glazer,Trey,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Catch,Trey,Glazer,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,68,O,5,4,Offense,Goal,Glazer,Miggs,,,Charlie,Sara,Raha,Glazer,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,70,D,5,5,Defense,Pull,,,Gabe,4.462,Panna,Diana,Purifico,Gabe,Lexa,Dre,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,70,D,5,5,Defense,Goal,,,Anonymous,,Panna,Diana,Purifico,Gabe,Lexa,Dre,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Miggs,Owen,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Owen,Devlin,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Devlin,Raha,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Raha,Glazer,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Glazer,Owen,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Owen,Glazer,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Glazer,Owen,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Owen,Miggs,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Miggs,Trey,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Trey,Glazer,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Glazer,Trey,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Trey,Miggs,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Throwaway,Miggs,Anonymous,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Defense,D,,,Miggs,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Miggs,Trey,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Trey,Raha,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Raha,Miggs,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Miggs,Owen,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Owen,Miggs,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Miggs,Owen,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Owen,Sara,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Catch,Sara,Trey,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,329,O,6,5,Offense,Goal,Trey,Glazer,,,Sara,Raha,Glazer,Devlin,Owen,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,64,D,6,6,Defense,Pull,,,Gabe,4.567,Grin,Diana,Gabe,Lexa,Ben P,Dre,Melanie,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,64,D,6,6,Defense,Goal,,,Anonymous,,Grin,Diana,Gabe,Lexa,Ben P,Dre,Melanie,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Miggs,Charlie,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Charlie,Miggs,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Miggs,Grin,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Grin,Charlie,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Charlie,Raha,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Raha,Charlie,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Charlie,Miggs,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Miggs,Charlie,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Charlie,Raha,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Raha,Sara,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Sara,Papa,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Papa,Sara,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Sara,Raha,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Raha,Charlie,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Charlie,Sara,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Sara,Raha,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Raha,Charlie,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Charlie,Miggs,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Miggs,Charlie,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Charlie,Sara,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Sara,Miggs,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Miggs,Raha,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Raha,Charlie,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Charlie,Raha,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Catch,Raha,Charlie,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Offense,Throwaway,Charlie,Anonymous,,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,121,O,6,7,Defense,Goal,,,Anonymous,,Grin,Charlie,Sara,Raha,Jessie,Miggs,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Melanie,Trey,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Trey,Melanie,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Melanie,Trey,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Trey,Owen,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Owen,Trey,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Trey,Glazer,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Glazer,Trey,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Trey,Owen,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Owen,Glazer,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Glazer,Owen,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Owen,Glazer,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Glazer,Owen,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Catch,Owen,Devlin,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,77,O,7,7,Offense,Goal,Devlin,Glazer,,,Raha,Glazer,Devlin,Owen,Dre,Melanie,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,102,D,8,7,Defense,Pull,,,Panna,4.041,Panna,Diana,Raha,Purifico,Lexa,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,102,D,8,7,Defense,Throwaway,,,Anonymous,,Panna,Diana,Raha,Purifico,Lexa,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,102,D,8,7,Offense,Catch,Panna,Purifico,,,Panna,Diana,Raha,Purifico,Lexa,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,102,D,8,7,Offense,Catch,Purifico,Panna,,,Panna,Diana,Raha,Purifico,Lexa,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,102,D,8,7,Offense,Throwaway,Panna,Anonymous,,,Panna,Diana,Raha,Purifico,Lexa,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,102,D,8,7,Defense,D,,,Purifico,,Panna,Diana,Raha,Purifico,Lexa,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,102,D,8,7,Offense,Catch,Purifico,Raha,,,Panna,Diana,Raha,Purifico,Lexa,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,102,D,8,7,Offense,Catch,Raha,Panna,,,Panna,Diana,Raha,Purifico,Lexa,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,102,D,8,7,Offense,Goal,Panna,Diana,,,Panna,Diana,Raha,Purifico,Lexa,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,78,O,9,7,Offense,Catch,Sara,Charlie,,,Charlie,Sara,Raha,Devlin,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,78,O,9,7,Offense,Catch,Charlie,Sara,,,Charlie,Sara,Raha,Devlin,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,78,O,9,7,Offense,Catch,Sara,Trey,,,Charlie,Sara,Raha,Devlin,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,78,O,9,7,Offense,Catch,Trey,Raha,,,Charlie,Sara,Raha,Devlin,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,78,O,9,7,Offense,Throwaway,Raha,Anonymous,,,Charlie,Sara,Raha,Devlin,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,78,O,9,7,Defense,Throwaway,,,Anonymous,,Charlie,Sara,Raha,Devlin,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,78,O,9,7,Offense,Catch,Raha,Miggs,,,Charlie,Sara,Raha,Devlin,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,78,O,9,7,Offense,Goal,Miggs,Devlin,,,Charlie,Sara,Raha,Devlin,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,244,D,9,8,Defense,Pull,,,Panna,8.857,Panna,Diana,Bill,Purifico,Lexa,Dre,Melanie,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,244,D,9,8,Defense,D,,,Purifico,,Panna,Diana,Bill,Purifico,Lexa,Dre,Melanie,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,244,D,9,8,Offense,Drop,Purifico,Melanie,,,Panna,Diana,Bill,Purifico,Lexa,Dre,Melanie,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,244,D,9,8,Defense,Goal,,,Anonymous,,Panna,Diana,Bill,Purifico,Lexa,Dre,Melanie,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,54,O,9,9,Offense,Catch,Owen,Miggs,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,54,O,9,9,Offense,Catch,Miggs,Devlin,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,54,O,9,9,Offense,Catch,Devlin,Raha,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,54,O,9,9,Offense,Catch,Raha,Owen,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,54,O,9,9,Offense,Catch,Owen,Devlin,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,54,O,9,9,Offense,Throwaway,Devlin,Anonymous,,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,54,O,9,9,Defense,Goal,,,Anonymous,,Grin,Sara,Raha,Devlin,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,41,O,10,9,Offense,Catch,Charlie,Sara,,,Charlie,Sara,Raha,Glazer,Melanie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,41,O,10,9,Offense,Catch,Sara,Raha,,,Charlie,Sara,Raha,Glazer,Melanie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,41,O,10,9,Offense,Catch,Raha,Trey,,,Charlie,Sara,Raha,Glazer,Melanie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,41,O,10,9,Offense,Catch,Trey,Charlie,,,Charlie,Sara,Raha,Glazer,Melanie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,41,O,10,9,Offense,Catch,Charlie,Raha,,,Charlie,Sara,Raha,Glazer,Melanie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,41,O,10,9,Offense,Catch,Raha,Alex,,,Charlie,Sara,Raha,Glazer,Melanie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,41,O,10,9,Offense,Goal,Alex,Glazer,,,Charlie,Sara,Raha,Glazer,Melanie,Alex,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,37,D,10,10,Defense,Pull,,,Gabe,3.541,Diana,Furf,Gabe,Lexa,Dre,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,37,D,10,10,Defense,Goal,,,Anonymous,,Diana,Furf,Gabe,Lexa,Dre,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,116,O,10,11,Offense,Catch,Owen,Miggs,,,Raha,Glazer,Devlin,Owen,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,116,O,10,11,Offense,Catch,Miggs,Owen,,,Raha,Glazer,Devlin,Owen,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,116,O,10,11,Offense,Catch,Owen,Miggs,,,Raha,Glazer,Devlin,Owen,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,116,O,10,11,Offense,Catch,Miggs,Raha,,,Raha,Glazer,Devlin,Owen,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,116,O,10,11,Offense,Catch,Raha,Miggs,,,Raha,Glazer,Devlin,Owen,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,116,O,10,11,Offense,Catch,Miggs,Owen,,,Raha,Glazer,Devlin,Owen,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,116,O,10,11,Offense,Catch,Owen,Trey,,,Raha,Glazer,Devlin,Owen,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,116,O,10,11,Offense,Catch,Trey,Raha,,,Raha,Glazer,Devlin,Owen,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
2014-07-03 13:29,US Open,Union,116,O,10,11,Offense,Catch,Raha,Owen,,,Raha,Glazer,Devlin,Owen,Jessie,Miggs,Trey,,,,,,,,,,,,,,,,,,,,,
